city;metropolitan area;metro;address;state;country;price;size;lon;lat;out_size;ex_size;out_price;ex_price
Ribeirão Pires;São Paulo;Sao Paulo;Santana, Ribeirão Pires;NA;Brazil;42,750000000;400;-46,3984709;-23,7110950;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Roncon, Ribeirão Pires;NA;Brazil;24,172239440;6131;-46,3888677;-23,7172321;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Santana, Ribeirão Pires;NA;Brazil;24,700000000;600;-46,3984709;-23,7110950;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Avenida Salvador Rípoli, Santa Luzia;NA;Brazil;17,100000000;800;-46,3828586;-23,6963469;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Santa Luzia, Ribeirão Pires;NA;Brazil;30,400000000;600;-46,3927595;-23,6932485;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Barro Branco, Ribeirão Pires;NA;Brazil;55,733333330;450;-46,3828667;-23,7044346;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Rua Vera Cruz, Santana;NA;Brazil;27,022222220;270;-46,3947459;-23,7053327;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Centro, Ribeirão Pires;NA;Brazil;19,826086960;2300;-46,4140801;-23,7082481;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Estrada Taiaçupeba, Centro Ouro Fino Paulista;NA;Brazil;22,800000000;2500;-46,3470216;-23,6765705;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Santa Luzia, Ribeirão Pires;NA;Brazil;31,920000000;1000;-46,3927595;-23,6932485;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Rua Conde de Sarzedas, Pastoril;NA;Brazil;19,826086960;2300;-46,4067781;-23,7112243;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Roncon, Ribeirão Pires;NA;Brazil;45,600000000;590;-46,3888677;-23,7172321;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Jardim Luso, Ribeirão Pires;NA;Brazil;25,944827590;2900;-46,3906682;-23,7125173;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Rua Conde de Sarzedas, Pastoril;NA;Brazil;28,009828010;2035;-46,4067781;-23,7112243;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Barro Branco, Ribeirão Pires;NA;Brazil;45,600000000;590;-46,3828667;-23,7044346;NA;NA;NA;NA
Ribeirão Pires;São Paulo;Sao Paulo;Rodovia Índio Tibiriçá, Represa;NA;Brazil;15,844336340;4317;-46,3730557;-23,6856385;NA;NA;NA;NA
Rio Grande da Serra;São Paulo;Sao Paulo;Centro, Rio Grande da Serra;NA;Brazil;22,800000000;1100;-46,3954697;-23,7450938;NA;NA;NA;NA
Rio Grande da Serra;São Paulo;Sao Paulo;Rio Grande da Serra, São Paulo;NA;Brazil;22,800000000;3600;-46,3974580;-23,7441623;NA;NA;NA;NA
Rio Grande da Serra;São Paulo;Sao Paulo;Rio Grande da Serra, São Paulo;NA;Brazil;26,563106800;1030;-46,3974580;-23,7441623;NA;NA;NA;NA
Rio Grande da Serra;São Paulo;Sao Paulo;Centro, Rio Grande da Serra;NA;Brazil;50,160000000;500;-46,3954697;-23,7450938;NA;NA;NA;NA
Santa Isabel;São Paulo;Sao Paulo;Rua Doutor Armando Sales de Oliveira, Centro;NA;Brazil;45,600000000;750;-46,2301736;-23,3214612;NA;NA;NA;NA
Santa Isabel;São Paulo;Sao Paulo;Estrada Velha de Guararema, Cachoeira;NA;Brazil;12,160000000;3000;-46,1868975;-23,3400751;NA;NA;NA;NA
Santa Isabel;São Paulo;Sao Paulo;Avenida Coimbra, Jardim Portugal;NA;Brazil;24,872727270;1100;-46,2085567;-23,2999275;NA;NA;NA;NA
Santa Isabel;São Paulo;Sao Paulo;Santa Isabel, São Paulo;NA;Brazil;27,360000000;1500;-46,2254281;-23,3158095;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Maricá Marques, Fazendinha;NA;Brazil;38,504221950;4145;-46,8789117;-23,4022053;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Florianópolis, Fazendinha;NA;Brazil;26,479217600;3272;-46,8797212;-23,4004727;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;26,057142860;700;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Tupi, Jardim Jurupari Fazendinha;NA;Brazil;16,720000000;750;-46,8657897;-23,4177582;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Jurupari Fazendinha, Santana de Parnaíba;NA;Brazil;26,823529410;510;-46,8658635;-23,4171993;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;28,217821780;808;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Tupi, Jardim Jurupari Fazendinha;NA;Brazil;32,253658540;410;-46,8657897;-23,4177582;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida José Roberto de Camargo Toledo, Chacara Sao Luis;NA;Brazil;25,840000000;750;-46,9428863;-23,4348471;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Eufrides Moreira Bastos, Quintas de Maria Elvira;NA;Brazil;22,800000000;400;-46,9803107;-23,4898372;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Jurupari Fazendinha, Santana de Parnaíba;NA;Brazil;32,253658540;410;-46,8658635;-23,4171993;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;25,840000000;750;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Jordânia, Chacara Sao Luis;NA;Brazil;27,305389220;1169;-46,9449603;-23,4333522;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Belém, Jardim Santa Marta;NA;Brazil;22,800000000;1000;-46,8837589;-23,4025202;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Residencial Santa Helena - Gleba II, Santana de Parnaíba;NA;Brazil;19,000000000;3000;-47,0075495;-23,4660735;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Recanto Sombra do Ipê, Santana de Parnaíba;NA;Brazil;35,625000000;800;-46,9137531;-23,4592465;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim da Varzea, Santana de Parnaíba;NA;Brazil;22,344000000;1000;-46,8749529;-23,4101511;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Sitio Do Rosario;NA;Brazil;31,182352940;680;-46,9351925;-23,4323996;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Jurupari Fazendinha, Santana de Parnaíba;NA;Brazil;16,720000000;750;-46,8658635;-23,4171993;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Residencial Santa Helena - Gleba II, Santana de Parnaíba;NA;Brazil;22,800000000;1500;-47,0075495;-23,4660735;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Centro;NA;Brazil;35,222068970;725;-46,9170774;-23,4439257;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim da Varzea, Santana de Parnaíba;NA;Brazil;30,922242310;1106;-46,8749529;-23,4101511;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Jurupari Fazendinha, Santana de Parnaíba;NA;Brazil;23,446808510;564;-46,8658635;-23,4171993;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Colinas da Anhanguera, Santana de Parnaíba;NA;Brazil;39,085714290;350;-46,8398160;-23,4518803;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Madalena Diléo, Chacara Sao Luis;NA;Brazil;28,983050850;1180;-46,9428342;-23,4292062;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Parque Santana, Santana de Parnaíba;NA;Brazil;53,991880920;739;-46,8991995;-23,4733924;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Tamboré, Santana de Parnaíba;NA;Brazil;61,560000000;1000;-46,8675167;-23,4605491;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Cristal Park I, Santana de Parnaíba;NA;Brazil;30,400000000;150;-46,9404454;-23,4181538;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua São Paulo, Jardim da Varzea;NA;Brazil;22,819015850;1199;-46,8736696;-23,4093028;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;49,875000000;1600;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Sitio do Morro, Santana de Parnaíba;NA;Brazil;37,276190480;630;-46,9741342;-23,4837430;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Espírito Santo, Chacara do Solar I;NA;Brazil;27,360000000;1000;-46,8812512;-23,4070090;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Espírito Santo, Fazendinha;NA;Brazil;38,760000000;1000;-46,8812512;-23,4070090;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Chacara Sao Luis;NA;Brazil;43,588235290;680;-46,9355594;-23,4321813;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Órbita, Chácara do Solar II;NA;Brazil;38,000000000;900;-46,8788838;-23,4184652;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Maricá Marques, Jardim Represa Fazendinha;NA;Brazil;31,920000000;500;-46,8789117;-23,4022053;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Victor Chaves de Oliveira, Residencial Santa Helena - Gleba II;NA;Brazil;22,800000000;1500;-47,0184015;-23,4681398;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;29,184000000;1250;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim da Varzea, Santana de Parnaíba;NA;Brazil;34,200000000;1000;-46,8749529;-23,4101511;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Centro, Santana de Parnaíba;NA;Brazil;43,235555560;675;-46,9204248;-23,4430005;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Parque dos Eucaliptos Fazendinha, Santana de Parnaíba;NA;Brazil;30,400000000;450;-46,8870748;-23,4119006;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Residencial Santa Helena - Gleba II, Santana de Parnaíba;NA;Brazil;12,214285710;2800;-47,0075495;-23,4660735;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Raimundo Nonato de Moraes, Chácara do Solar III;NA;Brazil;30,158730160;1134;-46,8921788;-23,4075727;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Maranhão, Chacara do Solar I;NA;Brazil;64,406779660;1416;-46,8777599;-23,4085111;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;35,828571430;700;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Tenente Marques, Vila Poupança;NA;Brazil;22,800000000;3900;-46,8924709;-23,4147878;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Tamboré, Santana de Parnaíba;NA;Brazil;65,362563240;593;-46,8675167;-23,4605491;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Jurupari Fazendinha, Santana de Parnaíba;NA;Brazil;22,800000000;550;-46,8658635;-23,4171993;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Bahia, Vila Cesar Fazendinha;NA;Brazil;26,367346940;735;-46,8867604;-23,4088115;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Tenente Marques, Vila Poupança;NA;Brazil;52,530949110;1454;-46,8924709;-23,4147878;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Maricá Marques, Fazendinha;NA;Brazil;37,224489800;980;-46,8789117;-23,4022053;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Votuparim;NA;Brazil;26,809061490;927;-46,9147380;-23,4517347;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alameda Tupi, Alphaville;NA;Brazil;25,929411760;510;-46,8629964;-23,4792473;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Maranhão, Chacara do Solar I;NA;Brazil;19,267605630;1420;-46,8777599;-23,4085111;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Santa Marta, Santana de Parnaíba;NA;Brazil;29,640000000;1000;-46,8840440;-23,4031007;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Votuparim;NA;Brazil;33,649655170;725;-46,9147380;-23,4517347;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chácara Jaguari Fazendinha, Santana de Parnaíba;NA;Brazil;27,093235830;547;-46,8694991;-23,4136636;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Rosa Scarpa, Votuparim;NA;Brazil;42,222222220;3672;-46,9170193;-23,4517507;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Vila Poupança, Santana de Parnaíba;NA;Brazil;20,611961060;4314;-46,8943493;-23,4143836;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Pará, Jardim Diva;NA;Brazil;33,440000000;1500;-46,8807565;-23,4122716;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Parque Alvorada, Santana de Parnaíba;NA;Brazil;52,031036060;2191;-46,9343777;-23,4818291;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Montes Claros, Chacaras Boa Vista;NA;Brazil;14,709677420;620;-46,9712500;-23,4792445;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua dos Municípios, Vila industrial;NA;Brazil;40,000000000;2850;-46,8982208;-23,4836694;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Estados Unidos, Jardim São Luís;NA;Brazil;38,174968610;2389;-46,9291056;-23,4416524;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Victor Chaves de Oliveira, Residencial Santa Helena - Gleba II;NA;Brazil;19,000000000;3000;-47,0184015;-23,4681398;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Tarumã, Santana de Parnaíba;NA;Brazil;20,845714290;1750;-46,8894995;-23,4724650;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Quintas do Ingaí, Santana de Parnaíba;NA;Brazil;24,872727270;275;-46,9586528;-23,4805533;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Centro, Santana de Parnaíba;NA;Brazil;43,346007600;789;-46,9204248;-23,4430005;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Janeiro, Vila Emplarel;NA;Brazil;26,752000000;750;-46,6887020;-23,6604799;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Votuparim;NA;Brazil;36,817777780;675;-46,9147380;-23,4517347;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Tamboré, Santana de Parnaíba;NA;Brazil;74,232558140;4300;-46,8675167;-23,4605491;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua dos Estados, Vila industrial;NA;Brazil;38,174968610;2389;-46,8975177;-23,4841663;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Eufrides Moreira Bastos, Quintas de Maria Elvira;NA;Brazil;20,266666670;450;-46,9803107;-23,4898372;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Represa Fazendinha, Santana de Parnaíba;NA;Brazil;29,640000000;1000;-46,8798013;-23,4022498;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Votuparim, Santana de Parnaíba;NA;Brazil;40,297674420;1075;-46,9186052;-23,4513428;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Recanto Sombra do Ipê, Santana de Parnaíba;NA;Brazil;19,950000000;400;-46,9137531;-23,4592465;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Centro, Santana de Parnaíba;NA;Brazil;21,858407080;1356;-46,9204248;-23,4430005;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Chacara Sao Luis;NA;Brazil;47,047619050;630;-46,9355594;-23,4321813;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara Sao Luis, Santana de Parnaíba;NA;Brazil;56,022857140;525;-46,9355912;-23,4404063;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Votuparim;NA;Brazil;31,182352940;680;-46,9147380;-23,4517347;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Residencial Santa Helena - Gleba II, Santana de Parnaíba;NA;Brazil;25,206666670;1800;-47,0075495;-23,4660735;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alameda Europa, Tamboré;NA;Brazil;36,911581570;4015;-46,8262404;-23,4712454;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Alagoas, Recanto Silvestre Fazendinha;NA;Brazil;30,476190480;2394;-46,8836195;-23,4112809;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Órbita, Chácara do Solar II;NA;Brazil;40,533333330;900;-46,8788838;-23,4184652;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Fazendinha, Santana de Parnaíba;NA;Brazil;20,727272730;1100;-46,8695736;-23,4084744;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alameda África, Tamboré;NA;Brazil;44,581005590;3580;-46,8286194;-23,4720033;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Residencial Santa Helena - Gleba II, Santana de Parnaíba;NA;Brazil;20,266666670;1800;-47,0075495;-23,4660735;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Victor Chaves de Oliveira, Residencial Santa Helena - Gleba II;NA;Brazil;26,600000000;3000;-47,0184015;-23,4681398;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Tarumã, Santana de Parnaíba;NA;Brazil;42,560000000;750;-46,8894995;-23,4724650;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Sitio Do Rosario;NA;Brazil;31,123809520;630;-46,9351925;-23,4323996;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara Sao Luis, Santana de Parnaíba;NA;Brazil;25,840000000;750;-46,9355912;-23,4404063;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Plutão, Fazendinha;NA;Brazil;29,640000000;500;-46,8892621;-23,4201442;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Honório Álvares Penteado, Tamboré;NA;Brazil;47,123762380;808;-46,8347466;-23,4613375;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alameda Oceania, Tamboré;NA;Brazil;54,945054950;5187;-46,8257717;-23,4666087;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Tamboré, Santana de Parnaíba;NA;Brazil;65,934065930;5187;-46,8675167;-23,4605491;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacaras Santa Cruz, Santana de Parnaíba;NA;Brazil;16,684961580;2733;-46,9226637;-23,4430047;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Victor Chaves de Oliveira, Residencial Santa Helena - Gleba II;NA;Brazil;28,952380950;3150;-47,0184015;-23,4681398;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Rio de Janeiro, Chacara do Solar I;NA;Brazil;25,536000000;750;-46,8816124;-23,4090019;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Centro, Santana de Parnaíba;NA;Brazil;28,005340450;749;-46,9204248;-23,4430005;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Sitio Do Rosario;NA;Brazil;36,817777780;675;-46,9351925;-23,4323996;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Belém, Jardim Santa Marta;NA;Brazil;28,440748440;1443;-46,8837589;-23,4025202;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alphaville, Santana de Parnaíba;NA;Brazil;46,569067300;847;-46,8662018;-23,4768588;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Colinas da Anhanguera, Santana de Parnaíba;NA;Brazil;42,590286430;4015;-46,8398160;-23,4518803;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;19,000000000;1200;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida José Roberto de Camargo Toledo, Chacara Sao Luis;NA;Brazil;29,142857140;665;-46,9428863;-23,4348471;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Tamboré, Santana de Parnaíba;NA;Brazil;41,988950280;5430;-46,8675167;-23,4605491;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Votuparim;NA;Brazil;36,142222220;675;-46,9147380;-23,4517347;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Rio de Janeiro, Chacara do Solar I;NA;Brazil;21,046153850;650;-46,8816124;-23,4090019;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chacara do Solar I, Santana de Parnaíba;NA;Brazil;11,442910920;3985;-46,8823380;-23,4089278;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Honório Álvares Penteado, Tamboré;NA;Brazil;45,492325860;847;-46,8347466;-23,4613375;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Belém, Fazendinha;NA;Brazil;31,600831600;1443;-46,8837589;-23,4025202;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Estados Unidos, Jardim São Luís;NA;Brazil;21,109422220;2700;-46,9291056;-23,4416524;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Avenida Pentágono, Residencial Onze;NA;Brazil;99,208860760;2528;-46,8923883;-23,4507371;NA;NA;TRUE;FALSE
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Maricá Marques, Jardim Represa Fazendinha;NA;Brazil;38,760000000;500;-46,8789117;-23,4022053;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Votuparim;NA;Brazil;36,211764710;1700;-46,9147380;-23,4517347;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Centro;NA;Brazil;44,675675680;518;-46,9170774;-23,4439257;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Chácara do Solar III, Santana de Parnaíba;NA;Brazil;27,382116400;1134;-46,8991995;-23,4088698;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Recanto Sombra do Ipê;NA;Brazil;36,211764710;1700;-46,9119179;-23,4585525;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada Tenente Marques, Fazendinha;NA;Brazil;18,919148940;4700;-46,8695736;-23,4084744;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Nova Granada, Santana de Parnaíba;NA;Brazil;22,336096460;1327;-46,9007153;-23,4072959;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alphaville, Santana de Parnaíba;NA;Brazil;45,600000000;700;-46,8662018;-23,4768588;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alphaville, Santana de Parnaíba;NA;Brazil;36,893203880;3090;-46,8662018;-23,4768588;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alameda Europa, Tamboré;NA;Brazil;39,760837070;4014;-46,8262404;-23,4712454;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Belém, Jardim Santa Marta;NA;Brazil;36,480000000;1250;-46,8837589;-23,4025202;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Jardim Represa Fazendinha, Santana de Parnaíba;NA;Brazil;29,640000000;500;-46,8798013;-23,4022498;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rua Florianópolis, Jardim Leda Fazendinha;NA;Brazil;21,660000000;4000;-46,8797212;-23,4004727;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Centro, Santana de Parnaíba;NA;Brazil;27,435085500;1579;-46,9204248;-23,4430005;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Parque Santana;NA;Brazil;45,661705010;739;-46,8970170;-23,4696064;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Alameda Europa, Tamboré;NA;Brazil;41,739130430;4370;-46,8262404;-23,4712454;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Vila Emplarel, Santana de Parnaíba;NA;Brazil;26,752000000;750;-46,8997704;-23,4128488;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Sitio Do Rosario;NA;Brazil;43,911111110;675;-46,9351925;-23,4323996;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Rodovia Presidente Castelo Branco, Terras de San Nicolau;NA;Brazil;20,266666670;1800;-46,9035281;-23,5079239;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Votuparim;NA;Brazil;31,389767440;1075;-46,9147380;-23,4517347;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Sitio Do Rosario;NA;Brazil;29,693023260;1075;-46,9351925;-23,4323996;NA;NA;NA;NA
Santana de Parnaíba;São Paulo;Sao Paulo;Estrada dos Romeiros, Centro;NA;Brazil;31,389767440;1075;-46,9170774;-23,4439257;NA;NA;NA;NA
